dt_referencia,seller_id,dt_ult_vda,receita_total,qtde_vdas,qtde_itens_total,qtde_itens_dist_total,frete_total,receita_por_venda,items_por_vda,frete_por_vda,frete_por_item,proporcao_ativacao,qtde_vda_futura,flag_churn
2017-07-01,dbb9b48c841a0e39e21f98e1a6b2ec3e,2017-06-29 00:20:21,2986.4400000000005,48,52,30,648.6700000000003,62.21750000000001,1,21.622333333333344,13.51395833333334,1.0,22,0
2017-07-01,dbc22125167c298ef99da25668e1011f,2017-06-27 19:57:20,5054.889999999998,59,61,32,1175.14,85.67610169491522,1,36.723125,19.91762711864407,0.5,136,0
2017-07-01,dc317f341ab0e22f39acbd9dbf9b4a1f,2017-06-06 12:34:53,1953.9,4,4,2,152.44,488.475,1,76.22,38.11,0.5,17,0
2017-07-01,dc4a0fc896dc34b0d5bfec8438291c80,2017-06-29 10:53:53,7085.209999999997,65,72,62,1314.3200000000004,109.00323076923073,1,21.198709677419362,20.2203076923077,0.8333333333333334,67,0
2017-07-01,dc8798cbf453b7e0f98745e396cc5616,2017-06-14 09:52:54,613.2999999999998,14,17,15,189.81000000000003,43.80714285714284,1,12.654000000000002,13.557857142857145,0.8333333333333334,13,0
2017-07-01,dd2bdf855a9172734fbc3744021ae9b9,2017-06-19 20:18:52,4318.9000000000015,40,41,19,766.2500000000006,107.97250000000004,1,40.32894736842108,19.156250000000014,1.0,41,0
2017-07-01,dd39ad39b5d3df33037e141c72497ba6,2017-06-10 22:07:50,135.8,2,2,2,29.049999999999997,67.9,1,14.524999999999999,14.524999999999999,0.3333333333333333,0,1
2017-07-01,dd533b429f380718b70ad9922c294bae,2017-06-13 08:36:28,876.1999999999997,18,18,4,480.42,48.67777777777776,1,120.105,26.69,0.6666666666666666,13,0
2017-07-01,dd58ee93286b0821565574c570e9e1dc,2017-05-06 15:22:18,2948.0,2,2,2,75.31,1474.0,1,37.655,37.655,0.3333333333333333,0,1
2017-07-01,dd7ddc04e1b6c2c614352b383efe2d36,2017-06-13 15:49:59,1083.86,12,15,12,314.15000000000003,90.32166666666666,1,26.17916666666667,26.17916666666667,0.5,21,0
2017-07-01,dd8a29ce82d5c705ba932d81494600a5,2017-05-25 21:25:09,125.0,1,1,1,18.12,125.0,1,18.12,18.12,0.16666666666666666,1,0
2017-07-01,ddd51ae8cda92f3995a51fc0f0f3eec7,2017-05-04 12:57:21,770.8999999999997,7,23,5,246.72000000000003,110.12857142857139,3,49.34400000000001,35.24571428571429,0.6666666666666666,0,1
2017-07-01,de23c3b98a88888289c6f5cc1209054a,2017-05-10 20:47:02,719.98,2,2,2,30.1,359.99,1,15.05,15.05,0.16666666666666666,17,0
2017-07-01,df560393f3a51e74553ab94004ba5c87,2017-05-30 15:43:46,1415.4000000000003,12,12,6,206.70999999999998,117.95000000000003,1,34.45166666666666,17.22583333333333,0.8333333333333334,5,0
2017-07-01,e067ad2c1c0b48758eb1b5228bcf7a68,2017-06-14 15:27:11,636.6999999999999,10,11,8,174.82999999999996,63.669999999999995,1,21.853749999999994,17.482999999999997,0.8333333333333334,4,0
2017-07-01,e06f09ec0a4aca210779cf1cfc63cf19,2017-06-27 23:17:52,289.9,1,1,1,16.79,289.9,1,16.79,16.79,0.16666666666666666,11,0
2017-07-01,e0a366315b1b726b6c7832d664c0f530,2017-06-10 15:22:55,159.9,1,1,1,20.61,159.9,1,20.61,20.61,0.16666666666666666,4,0
2017-07-01,e21a1e8be4715b0fcfd5385643bc49c4,2017-06-03 12:37:02,209.4,6,6,5,160.0,34.9,1,32.0,26.666666666666668,0.3333333333333333,7,0
2017-07-01,e24fc9fcd865784fb25705606fe3dfe7,2017-06-29 23:22:27,8835.0,25,28,19,545.4399999999999,353.4,1,28.707368421052628,21.8176,1.0,14,0
2017-07-01,e26901d5ab434ce92fd9b5c256820a4e,2017-06-27 11:12:50,8876.69999999997,156,173,12,2313.8099999999995,56.901923076922884,1,192.81749999999997,14.832115384615381,1.0,45,0
2017-07-01,e2a1ac9bf33e5549a2a4f834e70df2f8,2017-06-05 20:52:34,11999.56,4,4,1,159.26999999999998,2999.89,1,159.26999999999998,39.817499999999995,0.3333333333333333,1,0
2017-07-01,e2aee0892199b1d92530e371abd825bf,2017-06-24 11:50:23,1817.5800000000004,16,17,9,946.4899999999999,113.59875000000002,1,105.16555555555554,59.15562499999999,0.8333333333333334,7,0
2017-07-01,e48b04bf1aa1ef711caebeb7aede6180,2017-06-24 14:54:30,1244.1000000000001,9,9,2,244.85000000000002,138.23333333333335,1,122.42500000000001,27.20555555555556,1.0,4,0
2017-07-01,e48cc16ab70bfa09e1401740dce0b3d7,2017-05-30 18:54:05,99.98,2,2,1,32.22,49.99,1,32.22,16.11,0.16666666666666666,2,0
2017-07-01,e49c26c3edfa46d227d5121a6b6e4d37,2017-06-28 08:32:54,1049.31,14,15,12,395.38,74.95071428571428,1,32.94833333333333,28.24142857142857,0.6666666666666666,7,0
2017-07-01,e4fc40017a6d22c46a14ac2e17f87c3e,2017-05-30 15:55:30,129.0,1,1,1,41.29,129.0,1,41.29,41.29,0.16666666666666666,2,0
2017-07-01,e5a3438891c0bfdb9394643f95273d8e,2017-06-23 22:36:21,292.08000000000004,7,7,4,101.05999999999999,41.72571428571429,1,25.264999999999997,14.437142857142856,0.3333333333333333,30,0
2017-07-01,e5a38146df062edaf55c38afa99e42dc,2017-06-20 09:10:34,3698.11,41,42,20,629.22,90.19780487804879,1,31.461000000000002,15.346829268292684,1.0,5,0
2017-07-01,e5e33c0d8e7e002f398f5dc4cbbb338f,2017-06-30 00:42:53,264.7,3,3,3,41.45,88.23333333333333,1,13.816666666666668,13.816666666666668,0.5,2,0
2017-07-01,e603cf3fec55f8697c9059638d6c8eb5,2017-04-03 17:54:02,270.0,7,10,1,172.99000000000004,38.57142857142857,1,172.99000000000004,24.71285714285715,0.5,0,1
2017-07-01,e627629ba868740e287800f1a9be81c2,2017-06-06 11:53:12,268.40000000000003,8,8,8,84.35999999999999,33.550000000000004,1,10.544999999999998,10.544999999999998,0.6666666666666666,4,0
2017-07-01,e72b4feb7abe210c52aa667abc25a3a2,2017-06-17 11:54:02,38.2,1,2,1,17.44,38.2,2,17.44,17.44,0.16666666666666666,0,1
2017-07-01,e7df4cd29ab5abab70fb0783ddb53987,2017-06-17 12:45:24,3086.7000000000003,6,6,6,128.12,514.45,1,21.353333333333335,21.353333333333335,0.5,3,0
2017-07-01,e7f3bf1ecd8526eb7f3b18059e6716e5,2017-05-12 22:22:02,1064.54,13,13,9,194.18,81.8876923076923,1,21.575555555555557,14.936923076923078,0.6666666666666666,5,0
2017-07-01,e81e1f9c3e762e620f3fb60a51499e16,2017-05-22 21:19:41,756.0,2,3,1,79.98,378.0,1,79.98,39.99,0.16666666666666666,2,0
2017-07-01,e83c76265fc54bf41eac728805e4da77,2017-05-08 09:08:43,237.3,8,8,3,99.19000000000003,29.6625,1,33.06333333333334,12.398750000000003,0.6666666666666666,0,1
2017-07-01,e83e93b71371817b11d78a63ff156aee,2017-04-09 15:32:33,286.0,2,3,2,87.38000000000001,143.0,1,43.690000000000005,43.690000000000005,0.3333333333333333,0,1
2017-07-01,e88c9b79e592e370d6bd852eeefbf057,2017-06-16 10:37:01,118.5,4,5,3,80.63,29.625,1,26.876666666666665,20.1575,0.3333333333333333,4,0
2017-07-01,e8f6dc8e6a1dcde89d20e3995c8d90b3,2017-06-20 12:39:46,1012.9999999999998,13,20,14,1376.3699999999997,77.9230769230769,1,98.31214285714283,105.87461538461535,0.6666666666666666,6,0
2017-07-01,e908c0f3646e8b60375734a350d95d71,2017-04-05 16:12:50,2951.0,1,1,1,58.53,2951.0,1,58.53,58.53,0.16666666666666666,0,1
2017-07-01,e9779976487b77c6d4ac45f75ec7afe9,2017-06-29 13:29:11,4243.5599999999995,63,74,22,924.7200000000004,67.35809523809523,1,42.03272727272729,14.678095238095244,0.6666666666666666,69,0
2017-07-01,e99e927c81e3f51739c94fcdfca9f10f,2017-06-23 13:19:43,579.82,6,7,4,118.45,96.63666666666667,1,29.6125,19.741666666666667,0.8333333333333334,7,0
2017-07-01,e9bc59e7b60fc3063eb2290deda4cced,2017-06-27 11:21:39,6979.2999999999965,34,45,13,727.17,205.2735294117646,1,55.93615384615384,21.38735294117647,0.6666666666666666,28,0
2017-07-01,e9d99831abad74458942f21e16f33f92,2017-06-22 20:08:24,1696.4900000000002,34,47,16,589.7200000000001,49.89676470588236,1,36.85750000000001,17.344705882352944,1.0,24,0
2017-07-01,ea6b12bf9ffe2bac34602ec631d97a47,2017-05-30 22:15:57,1047.3,9,9,6,154.89,116.36666666666666,1,25.814999999999998,17.209999999999997,0.5,0,1
2017-07-01,eb3071b9f0b0ddaa2df5ea130f09f26b,2017-05-15 09:47:25,2680.0,3,5,2,214.46,893.3333333333334,1,107.23,71.48666666666666,0.3333333333333333,1,0
2017-07-01,eba88037e1dca898cd02881f67ced679,2017-04-26 14:18:33,165.1,1,1,1,15.92,165.1,1,15.92,15.92,0.16666666666666666,1,0
2017-07-01,ebd2d60905fb58271facef5596b620d3,2017-06-29 12:26:11,4018.130000000001,38,38,18,720.14,105.74026315789476,1,40.007777777777775,18.951052631578946,0.8333333333333334,14,0
2017-07-01,ec4608a1f76453166bb312b2968aeaf4,2017-06-27 22:47:22,432.36000000000007,9,14,4,421.71999999999997,48.040000000000006,1,105.42999999999999,46.85777777777778,0.6666666666666666,5,0
2017-07-01,ec8879960bd2221d5c32f8e12f7da711,2017-06-12 10:10:17,209.8,2,2,2,36.879999999999995,104.9,1,18.439999999999998,18.439999999999998,0.3333333333333333,11,0
2017-07-01,ececbfcff9804a2d6b40f589df8eef2b,2017-06-26 16:05:09,84.99,1,1,1,12.09,84.99,1,12.09,12.09,0.16666666666666666,11,0
2017-07-01,ed4acab38528488b65a9a9c603ff024a,2017-05-24 16:36:33,2461.7999999999997,4,4,4,81.28,615.4499999999999,1,20.32,20.32,0.5,3,0
2017-07-01,edb65fe661681b1c0de8bd47c8655855,2017-04-26 12:37:33,69.0,1,1,1,15.24,69.0,1,15.24,15.24,0.16666666666666666,0,1
2017-07-01,edd066cd02126d7800f9b66e980e9931,2017-06-17 11:42:52,109.8,1,1,1,24.15,109.8,1,24.15,24.15,0.16666666666666666,3,0
2017-07-01,edf96ef93ed595084bbcbd9224bd2894,2017-06-01 10:24:22,1121.0,12,13,5,262.59000000000003,93.41666666666667,1,52.51800000000001,21.882500000000004,0.8333333333333334,4,0
2017-07-01,ee27a8f15b1dded4d213a468ba4eb391,2017-05-24 18:14:34,6499.0,1,1,1,227.66,6499.0,1,227.66,227.66,0.16666666666666666,0,1
2017-07-01,eeb6de78f79159600292e314a77cbd18,2017-06-22 21:39:00,11641.97,33,34,18,790.8799999999999,352.78696969696966,1,43.93777777777777,23.9660606060606,0.8333333333333334,17,0
2017-07-01,eebb3372362aa9a46975164bed19a7e7,2017-05-09 20:50:26,295.96,4,4,2,58.65,73.99,1,29.325,14.6625,0.5,0,1
2017-07-01,ef506c96320abeedfb894c34db06f478,2017-06-29 21:23:55,4050.839999999988,129,138,38,2257.8599999999997,31.401860465116187,1,59.41736842105262,17.502790697674417,1.0,47,0
2017-07-01,ef9952469137ff190bacafe117f51537,2017-05-30 15:57:13,1002.6599999999999,5,5,2,83.94,200.53199999999998,1,41.97,16.788,0.5,0,1
2017-07-01,efcd8d2104f1a05d028af7bad20d974b,2017-06-14 08:52:48,404.93,7,8,8,158.05,57.847142857142856,1,19.75625,22.57857142857143,0.5,8,0
2017-07-01,f00e21b1e91a79653163b7fd8f293ff1,2017-06-08 16:37:08,1419.8000000000002,12,12,11,187.5,118.31666666666668,1,17.045454545454547,15.625,0.6666666666666666,11,0
2017-07-01,f00f5b35d0abcacbdd863672f4bb2c1a,2017-05-27 14:15:33,299.0,1,1,1,14.43,299.0,1,14.43,14.43,0.16666666666666666,0,1
2017-07-01,f021c962aaba8ef6eb527a9c2c8394d1,2017-05-22 23:21:58,3168.7,3,3,3,76.07,1056.2333333333333,1,25.356666666666666,25.356666666666666,0.16666666666666666,2,0
2017-07-01,f0e103c63864d5405b958d984b6e94c9,2017-05-23 15:55:34,372.6,4,4,3,59.87,93.15,1,19.956666666666667,14.9675,0.3333333333333333,7,0
2017-07-01,f181738b150df1f37cb0bd72e705b193,2017-06-06 10:42:51,657.0,3,3,1,78.7,219.0,1,78.7,26.233333333333334,0.3333333333333333,2,0
2017-07-01,f1c1ac3f3efc07e659c035008e615e66,2017-04-02 00:18:00,2095.0,2,5,2,144.32,1047.5,2,72.16,72.16,0.3333333333333333,1,0
2017-07-01,f1ce5fdecd64935c28b9ff932751d0dc,2017-06-29 17:19:23,158.0,2,2,2,22.53,79.0,1,11.265,11.265,0.3333333333333333,0,1
2017-07-01,f1ed6bd0a9b11b581f16c851c6a5a527,2017-06-15 14:39:43,499.01,6,6,3,137.97,83.16833333333334,1,45.99,22.995,0.5,4,0
2017-07-01,f2336e113377dd21c744d9c4fc8293a9,2017-06-09 14:56:30,2259.0,2,2,1,104.98,1129.5,1,104.98,52.49,0.3333333333333333,2,0
2017-07-01,f25e239052084705e17a982bc600ab2a,2017-05-06 12:28:42,3296.0,2,2,2,133.26999999999998,1648.0,1,66.63499999999999,66.63499999999999,0.3333333333333333,1,0
2017-07-01,f26d70155c2b6326fcfa1780c8c684e4,2017-06-26 16:50:06,202.89,1,1,1,16.17,202.89,1,16.17,16.17,0.16666666666666666,0,1
2017-07-01,f307937c1bb287c3efc2a514b94b0d1d,2017-06-03 23:46:04,189.99,1,1,1,26.61,189.99,1,26.61,26.61,0.16666666666666666,0,1
2017-07-01,f35becee938e982bd615edf8ef12bcfb,2017-05-10 00:19:05,141.6,5,5,4,66.37,28.32,1,16.5925,13.274000000000001,0.5,1,0
2017-07-01,f3b80352b986ab4d1057a4b724be19d0,2017-06-28 14:18:33,1234.0,7,7,2,175.28,176.28571428571428,1,87.64,25.04,0.8333333333333334,21,0
2017-07-01,f41ce2e25237f9092cd8e6e7516c7a2f,2017-06-20 18:52:33,418.8,6,6,6,63.15,69.8,1,10.525,10.525,0.6666666666666666,8,0
2017-07-01,f435898e493ba0356019a0b1cb8b55b1,2017-05-26 00:47:37,124.35000000000001,4,5,1,108.99,31.087500000000002,1,108.99,27.2475,0.3333333333333333,0,1
2017-07-01,f44b6f775a2b390380e0e30b5c9d3eee,2017-06-30 20:06:54,299.0,1,1,1,22.75,299.0,1,22.75,22.75,0.16666666666666666,3,0
2017-07-01,f45122a9ab94eb4f3f8953578bc0c560,2017-06-30 19:24:12,9999.409999999989,75,78,39,1348.4200000000003,133.32546666666653,1,34.574871794871804,17.978933333333337,0.8333333333333334,33,0
2017-07-01,f4aba7c0bca51484c30ab7bdc34bcdd1,2017-06-29 16:12:30,2699.360000000001,98,105,12,1384.219999999999,27.544489795918377,1,115.35166666666657,14.124693877551008,1.0,10,0
2017-07-01,f4c4daa86e30c7e5a553a8d518ac03a5,2017-06-11 15:49:32,1527.79,4,4,4,67.62,381.9475,1,16.905,16.905,0.5,11,0
2017-07-01,f4db9b37944bcb8873e6b456ee190bbf,2017-06-24 16:20:25,639.96,4,4,3,91.33999999999999,159.99,1,30.446666666666662,22.834999999999997,0.3333333333333333,9,0
2017-07-01,f5a590cf36251cf1162ea35bef76fe84,2017-06-21 09:02:30,4776.0,6,7,7,347.78000000000003,796.0,1,49.682857142857145,57.96333333333334,0.5,17,0
2017-07-01,f5f2ab9bdb6b30c14c61be68c5ed37da,2017-06-28 12:47:14,768.4,6,6,5,98.63999999999999,128.06666666666666,1,19.727999999999998,16.439999999999998,0.5,8,0
2017-07-01,f5fea3ffed6c2e889bab72705557c63a,2017-04-18 23:53:54,345.0,1,1,1,123.8,345.0,1,123.8,123.8,0.16666666666666666,0,1
2017-07-01,f63d8f293af3a6454377546bd9dd19ff,2017-05-14 14:59:05,87.98,1,2,1,32.22,87.98,2,32.22,32.22,0.16666666666666666,9,0
2017-07-01,f67efa3f0b6761102a7f8c6b7b571f5d,2017-06-28 21:35:10,3333.779999999998,22,22,6,507.64,151.53545454545446,1,84.60666666666667,23.074545454545454,1.0,5,0
2017-07-01,f7496d659ca9fdaf323c0aae84176632,2017-05-23 16:25:28,629.5999999999999,4,4,4,110.87,157.39999999999998,1,27.7175,27.7175,0.6666666666666666,3,0
2017-07-01,f7720c4fa8e3aba4546301ab80ea1f1b,2017-06-17 11:07:08,128.35,5,5,5,77.75,25.669999999999998,1,15.55,15.55,0.6666666666666666,4,0
2017-07-01,f789d2c4f2c2eb38fc4373e7a4b35264,2017-06-25 20:34:55,239.78,4,4,3,80.75,59.945,1,26.916666666666668,20.1875,0.3333333333333333,5,0
2017-07-01,f805b96fa705ba7995a221f1749dc141,2017-06-28 12:18:17,599.0,1,1,1,24.68,599.0,1,24.68,24.68,0.16666666666666666,2,0
2017-07-01,f80edd2c5aaa505cc4b0a3b219abf4b8,2017-06-07 07:58:09,1026.8999999999996,18,21,4,639.4600000000002,57.04999999999998,1,159.86500000000004,35.52555555555556,0.5,7,0
2017-07-01,f8201cab383e484733266d1906e2fdfa,2017-06-17 15:21:29,79.9,1,1,1,19.1,79.9,1,19.1,19.1,0.16666666666666666,3,0
2017-07-01,f84a00e60c73a49e7e851c9bdca3a5bb,2017-06-23 13:03:34,581.0,7,7,4,196.89,83.0,1,49.2225,28.127142857142854,0.6666666666666666,14,0
2017-07-01,f8d5c7085db9a4ad2b8c1ffbeb2798c8,2017-06-02 18:30:34,117.0,3,3,2,46.45,39.0,1,23.225,15.483333333333334,0.5,1,0
2017-07-01,f8db351d8c4c4c22c6835c19a46f01b0,2017-06-30 17:20:14,15925.69999999994,201,223,62,3607.5199999999986,79.23233830845741,1,58.18580645161288,17.947860696517406,1.0,131,0
2017-07-01,f9244d45189d3a3605499abddeade7d5,2017-05-16 20:09:16,3681.77,5,5,4,211.73999999999998,736.354,1,52.934999999999995,42.348,0.6666666666666666,6,0
2017-07-01,f97e2b0650c2068227e1d366140eb62f,2017-06-22 16:38:20,530.0,2,2,1,80.82000000000001,265.0,1,80.82000000000001,40.410000000000004,0.16666666666666666,3,0
2017-07-01,f9bbdd976532d50b7816d285a22bd01e,2017-05-25 23:22:43,179.0,1,1,1,15.0,179.0,1,15.0,15.0,0.16666666666666666,1,0
2017-07-01,fa14641f57b655e933124a9ea49cd7a5,2017-05-19 18:42:14,44.99,1,1,1,8.72,44.99,1,8.72,8.72,0.16666666666666666,4,0
2017-07-01,fa1a9dec3a9940c072684a46728bf1fc,2017-06-23 22:56:47,1512.6000000000004,13,14,10,235.78,116.35384615384618,1,23.578,18.136923076923075,0.8333333333333334,9,0
2017-07-01,fa1c13f2614d7b5c4749cbc52fecda94,2017-06-30 14:34:45,25033.040000000026,71,71,57,1140.29,352.57802816901443,1,20.005087719298245,16.060422535211266,1.0,67,0
2017-07-01,fa40cc5b934574b62717c68f3d678b6d,2017-06-30 16:43:50,5963.329999999989,119,129,11,1868.4899999999989,50.11201680672259,1,169.86272727272717,15.701596638655452,1.0,67,0
2017-07-01,fb503a924a0b9db19d83dd0ac6dbef8c,2017-05-16 00:48:59,13.9,1,1,1,17.92,13.9,1,17.92,17.92,0.16666666666666666,0,1
2017-07-01,fc38b5dceee1a730fad8853453437fbd,2017-04-05 08:23:43,41.8,1,1,1,14.52,41.8,1,14.52,14.52,0.16666666666666666,2,0
2017-07-01,fc5a0d7a310a7a41abf86a458585ff2b,2017-06-02 16:34:22,117.9,1,1,1,19.07,117.9,1,19.07,19.07,0.16666666666666666,0,1
2017-07-01,fc906263ca5083d09dce42fe02247800,2017-06-27 11:06:28,2070.300000000002,48,52,8,822.1800000000001,43.131250000000044,1,102.77250000000001,17.12875,0.5,56,0
2017-07-01,fd312b6bf05efac6c3772d5b52205d8a,2017-06-26 16:04:07,118.69999999999999,2,4,2,45.620000000000005,59.349999999999994,2,22.810000000000002,22.810000000000002,0.3333333333333333,0,1
2017-07-01,fdb9095204a334cd8872252ffec6f2db,2017-06-30 10:51:10,342.0,2,3,2,37.83,171.0,1,18.915,18.915,0.16666666666666666,24,0
2017-07-01,fe1bbc5feda5c8979a8a1b3b2512d5a6,2017-05-16 15:42:43,694.82,8,9,6,122.42999999999999,86.8525,1,20.404999999999998,15.303749999999999,0.6666666666666666,1,0
2017-07-01,fe2032dab1a61af8794248c8196565c9,2017-06-30 14:05:06,16966.19999999999,83,89,23,1334.4599999999998,204.41204819277095,1,58.01999999999999,16.0778313253012,0.6666666666666666,31,0
2017-07-01,fe4cd9461203cee790d36792420b310f,2017-05-09 13:02:10,273.45,2,2,2,38.81,136.725,1,19.405,19.405,0.3333333333333333,1,0
2017-07-01,febab0275244b9a49a623f0bd613ca2f,2017-06-29 13:25:04,1954.4500000000003,31,36,13,635.4499999999998,63.046774193548394,1,48.88076923076922,20.498387096774188,0.8333333333333334,14,0
2017-07-01,ff063b022a9a0aab91bad2c9088760b7,2017-06-02 12:57:15,1308.0,5,5,2,181.37,261.6,1,90.685,36.274,0.6666666666666666,4,0
2017-07-01,ff314fa6033cc68ec451c47aee2d6ba4,2017-05-19 16:09:06,537.9,2,2,2,32.44,268.95,1,16.22,16.22,0.3333333333333333,0,1
2017-07-01,ff4ea69c2a729e83e63c7579e4ef8170,2017-05-22 18:54:48,6368.0,8,8,3,159.82000000000002,796.0,1,53.27333333333334,19.977500000000003,0.6666666666666666,1,0
2017-07-01,ffdd9f82b9a447f6f8d4b91554cc7dd3,2017-05-21 11:28:53,305.9,2,2,2,115.94,152.95,1,57.97,57.97,0.3333333333333333,2,0
2017-08-01,001cca7ae9ae17fb1caed9dfb1094831,2017-07-28 21:51:44,11821.229999999992,94,116,7,3818.89,125.75776595744672,1,545.5557142857143,40.62648936170213,1.0,45,0
2017-08-01,004c9cd9d87a3c30c522c48c4fc07416,2017-07-29 01:12:54,7560.669999999991,53,62,44,1139.88,142.65415094339605,1,25.90636363636364,21.507169811320757,1.0,41,0
2017-08-01,010543a62bd80aa422851e79a3bc7540,2017-07-04 17:54:07,708.0,1,1,1,18.71,708.0,1,18.71,18.71,0.16666666666666666,1,0
2017-08-01,014c0679dd340a0e338872e7ec85666a,2017-05-25 09:46:06,1298.0,3,3,2,89.9,432.6666666666667,1,44.95,29.96666666666667,0.5,1,0
2017-08-01,01c97ebb5cdac52891c0ed1c37ba0012,2017-07-02 17:11:23,88.19999999999999,3,3,1,50.13,29.399999999999995,1,50.13,16.71,0.3333333333333333,1,0
2017-08-01,01cf7e3d21494c41fb86034f2e714fa1,2017-07-24 11:34:14,5741.409999999999,38,43,13,1150.03,151.08973684210522,1,88.46384615384615,30.263947368421054,1.0,10,0
2017-08-01,01fdefa7697d26ad920e9e0346d4bd1b,2017-07-29 23:42:30,2020.7400000000007,19,19,9,373.56,106.3547368421053,1,41.50666666666667,19.661052631578947,0.6666666666666666,22,0
2017-08-01,02c988090b766852e088c69d7fb3b551,2017-07-21 17:52:29,175.39,1,1,1,12.43,175.39,1,12.43,12.43,0.16666666666666666,3,0
2017-08-01,02d35243ea2e497335cd0f076b45675d,2017-06-27 13:41:32,747.0,2,3,1,71.31,373.5,1,71.31,35.655,0.3333333333333333,6,0
2017-08-01,02ecc2a19303f05e59ce133fd923fff7,2017-06-18 18:04:34,149.9,1,1,1,17.3,149.9,1,17.3,17.3,0.16666666666666666,2,0
2017-08-01,0307f7565ff85b299b6e5ef162b1b1a9,2017-05-25 07:49:44,4695.0,5,5,5,246.02999999999997,939.0,1,49.205999999999996,49.205999999999996,0.5,0,1
2017-08-01,0432ead42b6c8a0bdf68154add917fdf,2017-07-24 23:37:01,3622.9000000000024,36,41,23,529.9199999999998,100.63611111111118,1,23.039999999999992,14.719999999999995,0.6666666666666666,22,0
2017-08-01,048c2757535328e0d7dac690ad3c0aae,2017-07-28 10:35:23,2145.6000000000004,12,12,7,235.51,178.80000000000004,1,33.644285714285715,19.625833333333333,0.6666666666666666,7,0
2017-08-01,04aa0a1c5ce6b222003403a3e11c3cc0,2017-07-17 20:29:19,2661.0,5,8,5,347.03,532.2,1,69.40599999999999,69.40599999999999,0.6666666666666666,5,0
2017-08-01,04aba03279157f6d4e0fe8ccaf21963c,2017-05-17 15:44:53,286.0,2,2,2,31.5,143.0,1,15.75,15.75,0.16666666666666666,3,0
2017-08-01,0509040ea3fe50071181bbc359eb7738,2017-07-30 15:28:27,436.57,9,10,5,164.84,48.507777777777775,1,32.968,18.315555555555555,0.5,12,0
2017-08-01,054694fa03fe82cec4b7551487331d74,2017-06-25 11:24:35,3055.0,7,7,5,254.29000000000002,436.42857142857144,1,50.858000000000004,36.32714285714286,0.8333333333333334,3,0
2017-08-01,05a940b4ecae36cadfd8e93bd9c43257,2017-07-16 17:22:22,39.9,1,1,1,17.63,39.9,1,17.63,17.63,0.16666666666666666,5,0
2017-08-01,05f51e13da97139648b8125c31e5f51b,2017-07-31 15:10:08,1133.61,8,8,7,192.47000000000003,141.70125,1,27.49571428571429,24.058750000000003,0.16666666666666666,33,0
2017-08-01,05ff92fedb5be47920fea08e501238b9,2017-07-11 21:54:29,7785.9,18,20,7,566.64,432.54999999999995,1,80.94857142857143,31.48,0.8333333333333334,9,0
2017-08-01,062ce95fa2ad4dfaedfc79260130565f,2017-07-20 19:15:31,6847.899999999992,47,51,14,1040.73,145.69999999999985,1,74.33785714285715,22.1431914893617,1.0,6,0
2017-08-01,06532f10282704ef4c69168b914b77be,2017-07-17 14:07:15,8012.04,6,7,6,570.87,1335.34,1,95.145,95.145,0.6666666666666666,1,0
2017-08-01,066a6914e1ebf3ea95a216c73a986b91,2017-07-16 12:35:34,4978.779999999998,30,30,21,706.1999999999999,165.95933333333326,1,33.628571428571426,23.54,1.0,6,0
2017-08-01,06e5eefc71ec47ae763c5c6f8db7064f,2017-07-31 21:21:04,933.98,6,6,4,149.37,155.66333333333333,1,37.3425,24.895,0.5,5,0
2017-08-01,07017df32dc5f2f1d2801e579548d620,2017-05-05 18:46:30,797.4899999999999,7,8,2,157.99,113.92714285714284,1,78.995,22.57,0.3333333333333333,0,1
2017-08-01,0747d5bb69f0586cc869d8af4c50f93e,2017-06-03 00:20:47,201.20000000000002,9,9,7,121.83000000000001,22.355555555555558,1,17.404285714285717,13.536666666666669,0.6666666666666666,0,1
2017-08-01,07a9bc7f61396b658ddf3ac534efe44c,2017-06-26 11:44:22,119.9,1,1,1,15.59,119.9,1,15.59,15.59,0.16666666666666666,0,1
2017-08-01,07bf9669d84d1f11be443a9dd938f698,2017-07-31 15:41:07,768.0,8,10,6,237.99,96.0,1,39.665,29.74875,0.6666666666666666,3,0
2017-08-01,080102cd0a76b09e0dcf55fcacc60e05,2017-07-23 11:22:00,24.99,1,1,1,15.1,24.99,1,15.1,15.1,0.16666666666666666,5,0
2017-08-01,08061dc0fc165ed41288cc7acde738ee,2017-06-28 20:56:02,86.9,2,2,2,33.59,43.45,1,16.795,16.795,0.3333333333333333,1,0
2017-08-01,0887a9f087bcd5d9f6642b52f897fc6c,2017-07-06 02:30:19,1493.0,11,11,3,204.56000000000003,135.72727272727272,1,68.18666666666668,18.596363636363638,1.0,1,0
2017-08-01,08d2d642cf72b622b14dde1d2f5eb2f5,2017-07-01 19:13:55,369.99999999999994,4,4,3,69.7,92.49999999999999,1,23.233333333333334,17.425,0.6666666666666666,4,0
2017-08-01,09883d9ab71c8fe8a9bfc7fc3075b07e,2017-07-08 12:23:36,129.8,2,2,2,39.39,64.9,1,19.695,19.695,0.3333333333333333,1,0
2017-08-01,0ac4201fda2c68ebc0e47cb9423cf3c9,2017-06-19 08:18:35,79.98,2,2,2,31.58,39.99,1,15.79,15.79,0.16666666666666666,2,0
